source,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,attachments/media_keys/0,attachments/media_keys/1,possibly_sensitive,conversation_id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,geo/place_id,id,reply_settings,author_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,lang,text,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,referenced_tweets/0/type,referenced_tweets/0/id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,entities/mentions/46/start,entities/mentions/46/end,entities/mentions/46/username,entities/mentions/47/start,entities/mentions/47/end,entities/mentions/47/username,entities/mentions/48/start,entities/mentions/48/end,entities/mentions/48/username,entities/mentions/49/start,entities/mentions/49/end,entities/mentions/49/username,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,attachments/media_keys/2,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/3,context_annotations/2/entity/description,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/urls/1/unwound_url
Twitter for Android,119,142,https://t.co/akzwQq3pGO,https://twitter.com/CATERINAV/status/1272912825766346753,twitter.com/CATERINAV/stat…,,,,,,,,,,,False,"1,27304805357078E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,012b6b2c110f0c21,"1,27304805357078E+018",everyone,536516292,2020-06-17T00:21:22+00:00,0,0,0,0,es,"La dexametasona era barata. No soy médico, pero al ser un antinflamatorio, seguro que algo hace en la posible curación https://t.co/akzwQq3pGO",,,,,quoted,"1,27291282576635E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,27232675561392E+018",,,,,,015d19216c749864,"1,27250412932847E+018",everyone,112167045,2020-06-15T12:20:01+00:00,0,0,0,0,es,@LFuenmayorToro A lo mejor si se estaba rindiendo pero Uds al lado con su bombona de oxigeno haciendo su trabajo,0,15,LFuenmayorToro,141980896,replied_to,"1,27232675561392E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for iPhone,173,196,https://t.co/9l2wpIwa6l,https://twitter.com/traffiCARACAS/status/1269410871970869248/photo/1,pic.twitter.com/9l2wpIwa6l,,,,,,1,17,ServicioPublico,"3,12694108604282E+019",,False,"1,26941087197087E+018",,,,,,01c93e351e3122fb,"1,26941087197087E+018",everyone,95134013,2020-06-06T23:28:31+00:00,1710,9,209,8,es,"🆘#ServicioPublico 🆘
Jessica tiene un tumor en uno de sus pulmones, ya perdió el otro necesita urgente alquilar una bombona de oxígeno, ayudame ayudarle, gracias

✍️@yanit81 https://t.co/9l2wpIwa6l",164,172,yanit81,,,,22,28,0.8705,Person,Jessica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,26753088513136E+018",3,TV Shows,Television shows from around the world,10028312044,Narcos (Netflix),00f8a8792e1528ec,"1,26777744009457E+018",everyone,353729358,2020-06-02T11:17:50+00:00,0,0,0,0,es,"@missmermelada Totalmente de acuerdo con su planteamiento. Además, cuando el pueblo en la calle ha tenido a los narcos contra la pared, siempre ha salido la ""oposición"" a sentarse en una mesa de diálogo; que no es más que, una bombona de oxígeno para la narcotiranía.",0,14,missmermelada,190865585,replied_to,"1,26753088513136E+018",,,,,,,,,,,3,TV Shows,Television shows from around the world,10040067950,Narcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,212,235,https://t.co/KJCi0H2fkv,https://www.instagram.com/p/CA3lnA1lkbC/?igshid=4983fudrms8c,instagram.com/p/CA3lnA1lkbC/…,,,,,,33,46,Dexametasona,,,False,"1,26721738712157E+018",,,,,,012b6b2c110f0c21,"1,26721738712157E+018",everyone,3063982672,2020-05-31T22:12:23+00:00,1,0,2,0,es,"Miren a quién pudimos apoyar con #Dexametasona a Karim, mañana tiene cita para su estudio, no logró dormirse el viernes... Le dije a su papá, lo bueno es que el #teamsabrina @guerrera_sabrin ya pagó el examen y… https://t.co/KJCi0H2fkv",,,,,,,49,53,0.9906,Person,Karim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,173,teamsabrina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-69.30913515,10.06842373,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,26684164049861E+018",,,,,,008eb02a542ac3d4,"1,26686366614786E+018",everyone,103106943,2020-05-30T22:46:49+00:00,0,4,1,0,es,@Maryna28000 @AprendizdAngel Dexametasona no es un antialergico,0,12,Maryna28000,144679215,replied_to,"1,26684164049861E+018",,,,,,,,,,,,,,,,,,,,,,,,,,13,28,AprendizdAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,214,237,https://t.co/gJfN8iAdnc,https://www.instagram.com/p/CAyaYcNl1pu/?igshid=1u0bn2fet6ypb,instagram.com/p/CAyaYcNl1pu/…,,,,,,44,57,teampositivo,,,False,"1,26648901331521E+018",,,,,,012b6b2c110f0c21,"1,26648901331521E+018",everyone,3063982672,2020-05-29T21:58:05+00:00,2,0,2,0,es,"Seguimos apoyando a Karim gracias a nuestro #teampositivo #Dexametasona
.
.
#voluntariado #lamovidapositiva @movidapositivav #juntospodemoshacermasbien #ActuandoEnPositivo #Barquisimeto en Barquisimeto - Edo. Lara https://t.co/gJfN8iAdnc",108,124,MovidaPositivaV,,,,20,24,782,Person,Karim,189,200,0.9793,Place,Barquisimeto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,212,0.1496,Place,Edo. Lara,58,71,Dexametasona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,89,voluntariado,,,,,,90,107,lamovidapositiva,125,151,juntospodemoshacermasbien,152,171,ActuandoEnPositivo,172,185,Barquisimeto,,Point,-69.30913515,10.06842373,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,215,238,https://t.co/RA6w6ZhSyq,https://www.instagram.com/p/CAtWPNHlqvA/?igshid=180eklwwczm40,instagram.com/p/CAtWPNHlqvA/…,,,,,,23,36,Dexametasona,,,False,"1,26577620742718E+018",,,,,,012b6b2c110f0c21,"1,26577620742718E+018",everyone,3063982672,2020-05-27T22:45:39+00:00,1,0,1,0,es,"Miren quién recibió su #Dexametasona nuestra guerrera Hilary! Por cierto, su abuela no cree que hice la marquesa, tendré que grabar un video del paso a paso para la próxima 😂😂😂 Quedan muy ricas porque las hago con… https://t.co/RA6w6ZhSyq",,,,,,,54,59,0.9886,Person,Hilary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-69.30913515,10.06842373,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,210,233,https://t.co/UVcHfvyCTw,https://www.instagram.com/p/CAi23AoF3_f/?igshid=10w22q2k2ldru,instagram.com/p/CAi23AoF3_f/…,,,,,,85,98,teampositivo,,,False,"1,26429983604996E+018",,,,,,012b6b2c110f0c21,"1,26429983604996E+018",everyone,3063982672,2020-05-23T20:59:05+00:00,1,0,0,0,es,"En equipo SIEMPRE podemos hacer mas bien!
.
.
Gracias fundacionalejandraaven Gracias #teampositivo
.
. 
Hilary ingresó hoy para su nuevo ciclo y necesita 5 ampollas de #Dexametasona 8mg/2ml #URGENTE quién nos… https://t.co/UVcHfvyCTw",,,,,,,104,109,0.7671,Person,Hilary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,181,Dexametasona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,198,URGENTE,,,,,,,,,,,,,,,,,,,Point,-69.30913515,10.06842373,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,211,234,https://t.co/SPSIU4Ifb9,https://www.instagram.com/p/CAbgUXHHkYe/?igshid=vmoarvl47eqk,instagram.com/p/CAbgUXHHkYe/…,,,,,,105,122,bombonadeoxigeno,,,False,"1,26326509913082E+018",,,,,,0151a18c54bdbe02,"1,26326509913082E+018",everyone,"7,69167126871609E+017",2020-05-21T00:27:24+00:00,0,0,0,0,es,"Disponible BOMBONA DE OXÍGENO CON CARRITO Y REGULADOR 
Tenemos todo en insumos médicos 
Somos Supramedic
#bombonadeoxigeno #medicinas #medicos #doctor #enfermeras #enfermera #puertocabello #Venezuela #Valencia… https://t.co/SPSIU4Ifb9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,133,medicinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,142,medicos,,,,,,143,150,doctor,151,162,enfermeras,163,173,enfermera,174,188,puertocabello,,Point,-68.0087,10.4712,,,,,,,,,,,,,,,,,,189,199,Venezuela,200,209,Valencia,
Twitter for Android,221,244,https://t.co/O3puu1civD,https://twitter.com/monje2021/status/1262173644102533120/photo/1,pic.twitter.com/O3puu1civD,,,,,,,,,"3,12621736137525E+019",,False,"1,26217364410253E+018",,,,,,0032a06455f7e1ea,"1,26217364410253E+018",everyone,176121994,2020-05-18T00:10:21+00:00,9,0,3,0,es,"Servicio público. Para paciente ubicado en Yagua, se requieren los medicamentos Manitol aln10%, 10 ampollas de Dexametasona 8mg, 10 ampollas de Furosemida 20 MG. Información por favor al número de contacto 0414-434-5616. https://t.co/O3puu1civD",,,,,,,43,47,0.9651,Place,Yagua,111,126,0.5077,Product,Dexametasona 8mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,181,204,https://t.co/Mho5UXIAU8,https://twitter.com/joserioslugo/status/1259272203071340550,twitter.com/joserioslugo/s…,,,,,,,,,,,False,"1,25929890378834E+018",10,Person,Named people in the world like Nelson Mandela,"1,08523251092403E+018",Juan Guaido,01c93e351e3122fb,"1,25929890378834E+018",everyone,54230793,2020-05-10T01:47:09+00:00,3,0,3,0,es,"Cada día queda más claro quienes han Sido los verdaderos colaboracionistas del ""Régimen"".

Le acaban de dar una bombona de oxigeno como para 365 días más, mié tras el pueblo sufre. https://t.co/Mho5UXIAU8",,,,,quoted,"1,25927220307134E+018",,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden","1,08523251092403E+018",Juan Guaido,10,Person,Named people in the world like Nelson Mandela,"8,39575776999584E+017",Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden","8,39575776999584E+017",Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Guaido,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,2567368250136E+018",10,Person,Named people in the world like Nelson Mandela,"8,39575776999584E+017",Nicolás Maduro,00ec4c32070f5076,"1,2567368250136E+018",everyone,"1,08816368986012E+018",2020-05-03T00:06:22+00:00,0,0,0,0,es,"@NicolasMaduro 
Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo  paciente con Glioblastoma Multiforme en región fronto-parietal derecha. Ayudanos por favor comunicarse con nosotros: 04242594818
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",0,14,NicolasMaduro,1252764865,,,72,87,0.5274,Person,Carlos José Lugo,103,125,0.2489,Place,Glioblastoma Multiforme,35,Politician,"Politicians in the world, like Joe Biden","8,39575776999584E+017",Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,2567359854776E+018",,,,,,00ec4c32070f5076,"1,2567359854776E+018",everyone,"1,08816368986012E+018",2020-05-03T00:03:02+00:00,0,0,0,0,es,"Se necesita con urgencia  tratamiento en Pastillas para Carlos Lugo paciente con Glioblastoma Multiforme en región fronto-parietal derecha,  ayudanos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg Tlf: 04140228248. 04242594818",,,,,,,41,66,644,Place,Pastillas para Carlos Lugo,81,103,0.3192,Place,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,25639055297686E+018",,,,,,00ec4c32070f5076,"1,25673545445767E+018",everyone,"1,08816368986012E+018",2020-05-03T00:00:56+00:00,0,0,0,0,es,"@taniapsuv Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",0,10,taniapsuv,173862310,replied_to,"1,25639055297686E+018",67,82,0.6432,Person,Carlos José Lugo,97,119,0.2532,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,25669882615036E+018",,,,,,00ec4c32070f5076,"1,25673530498521E+018",everyone,"1,08816368986012E+018",2020-05-03T00:00:20+00:00,0,0,0,0,es,"@VTVcanal8 Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo  paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",0,10,VTVcanal8,118864905,replied_to,"1,25669882615036E+018",67,82,0.6432,Person,Carlos José Lugo,98,120,0.2532,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,25673396207824E+018",,,,,,00ec4c32070f5076,"1,25673518840043E+018",everyone,"1,08816368986012E+018",2020-05-02T23:59:52+00:00,0,0,0,0,es,"@PartidoPSUV Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo  paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",0,12,PartidoPSUV,102094084,replied_to,"1,25673396207824E+018",69,84,0.6432,Person,Carlos José Lugo,100,122,0.2532,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,25673495921109E+018",,,,,,00ec4c32070f5076,"1,25673495921109E+018",everyone,"1,08816368986012E+018",2020-05-02T23:58:57+00:00,0,0,0,0,es,"Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo,paciente con Glioblastoma Multiforme región fronto-parietal derecha,  ayudanos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg  Tlf:04242594818 04140228248",,,,,,,41,71,0.6055,Place,Pastillas para Carlos José Lugo,86,122,0.1763,Other,Glioblastoma Multiforme región fronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
